avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,deathRate
108,51,451.1,44623,19347,15.5,206.7504006,"(42724.4, 45201]",41.4,38.8,43.8,"Perry County, Indiana",2.42,53.9,28.3,38.9,27.6,5.2,51.2,6,53.2,5.6,72.7,55.9,51.4,32.2,15.5,94.83362522,3.049345833,0.262697023,0.257546101,56.28948091,5.856832972,208.1
295,113,496.8,44651,40396,14.1,0,"(42724.4, 45201]",46.2,44.9,47.2,"Warren County, Pennsylvania",2.35,54.4,18.6,41.8,,9.3,47.2,11.7,,6.6,73.5,51.8,47,36.9,14.8,97.85410869,0.493139983,0.488257409,0.087886334,52.2468299,5.312538077,179.3
6146,2183,544.1,50134,922578,15.2,121.3989495,"(48021.6, 51046.4]",40.4,38.4,42.3,"Erie County, New York",2.33,44.3,10.5,26.9,,14.9,28.4,17.3,58.6,7,71.9,,51.7,36.6,19.7,78.6541433,13.30947586,3.150879356,2.151621556,41.89674177,4.815862717,183.3
143,63,456.7,51642,31535,15.1,0,"(51046.4, 54545.6]",40,39.5,40.3,"Wakulla County, Florida",2.57,46,27.3,32.8,,0.1,39.4,11.6,50.6,9.3,67.5,52.8,46.7,31.7,17.7,81.85877666,15.47481367,0.407992804,0.449755847,49.25638387,2.534634761,209.3
411,172,450.4,51303,87757,15.5,22.79020477,"(51046.4, 54545.6]",38.6,37.4,40.2,"Maury County, Tennessee",2.55,50.8,14.2,38.5,,6.1,36.6,13.2,58.9,7.7,65.4,51.1,44.6,35.3,20.6,84.05855701,11.72329318,0.750395414,1.05126711,50.00462036,5.317306713,187.4
63,28,492.1,30460,9909,25.2,0,"[22640, 34218.1]",43.4,42.2,44,"Metcalfe County, Kentucky",2.51,58.4,17.7,35.2,,2.8,40.9,6.1,50.3,7.4,51.8,36.7,33.9,44.6,26.8,95.13269905,1.281922884,0.330495744,1.852779169,56.45325203,11.46987952,218
382,132,444.5,43835,104236,22.5,95.9361449,"(42724.4, 45201]",30,28.5,31.3,"Monongalia County, West Virginia",2.56,37.2,3.5,23.8,58.2,14.5,29.9,20.6,55.4,5.8,76.5,63.8,57.1,23.3,12.4,90.57717276,3.597002007,3.150450486,0.353110123,40.42122317,4.001671717,155.9
305,120,442.5,49819,60338,15.7,464.0525042,"(48021.6, 51046.4]",36.9,35.5,39.1,"Walla Walla County, Washington",2.5,46.5,13.7,29.2,,5.6,22.6,16.4,54.5,6.4,65.7,47.6,40,38,18.8,86.23882396,1.649198004,1.617386063,5.63573653,49.3270649,4.138710893,162.8
1962.667684,9,453.5494221,53484,3956,12.2,0,"(51046.4, 54545.6]",34.8,30.6,39.3,"Kearny County, Kansas",2.81,63,30,16.6,,3.5,23.4,10.5,66.3,1.8,77.5,67.1,54.8,21.4,11.1,83.65384615,0.860323887,0.278340081,10.95647773,64.97461929,5.231143552,209.6
83,29,438.1,52894,11574,9.6,777.6049767,"(51046.4, 54545.6]",46.6,44.5,48.5,"Cherokee County, Iowa",2.14,55.2,21.4,41.2,,4,35.6,14.4,62.6,3.7,78.5,55.2,44.7,33.6,11.8,97.30869822,0.455580866,0.109676875,0.194043702,48.48143982,3.505447655,135.4
158,70,476.6,36870,25586,20.9,0,"(34218.1, 37413.8]",41.2,40,42.2,"Stephens County, Georgia",2.7,54.9,25,28.2,,5,38.3,8.4,49.9,10.6,59.1,42.7,38.3,39.3,21.8,84.03981265,12.19750195,0.441061671,1.857923497,57.56686236,7.304204452,213.1
123,54,365.7,49995,31345,19.4,0,"(48021.6, 51046.4]",37,34.7,44.2,"Lassen County, California",2.24,43.5,32,34,,1.2,28.8,8.1,32.2,10.9,66.6,49.6,45,38.6,20.3,74.88129882,8.543421657,1.510185327,7.802113647,51.50922015,7.549668874,169.9
103,52,501.8,29344,15808,30.6,0,"[22640, 34218.1]",42.1,40.8,43.3,"Casey County, Kentucky",2.44,58.7,17.9,25.2,56.2,0.7,37.4,5.1,46.6,9,48.3,38.2,31.6,44.4,28.9,97.19192679,0.796038611,0.250720822,0.300864987,55.74874687,5.148741419,254.3
23,13,308.2,44562,4464,12.8,0,"(42724.4, 45201]",51.1,50.8,51.3,"Florence County, Wisconsin",2.32,59.9,23.9,15.7,,0,39.2,12,51.1,7.2,68.9,48.1,38.9,41.8,17.6,98.45844504,0.201072386,0.067024129,0,57.93067227,3.462050599,171.9
473,201,430.1,46071,124648,18.6,216.6099737,"(45201, 48021.6]",31.8,30.6,33.3,"Comanche County, Oklahoma",2.69,45.7,11.8,41,39.8,7.3,33.2,14.1,,8.6,66.1,47.1,29.6,33.5,16.5,64.45818164,16.87790267,2.141303742,2.103066175,46.07076781,6.253896381,186.9
69,32,481.7,32042,9867,26.7,0,"[22640, 34218.1]",44.4,43.1,46,"Wilkes County, Georgia",2.45,42.7,35.1,35.6,,1.8,43.4,8.7,46.7,8.9,55.2,38.3,31.4,43.4,25.2,53.19787809,42.35812231,0.7406666,2.64237814,41.56265602,7.441634241,210
400,182,518.3,32666,61792,27.4,80.91662351,"[22640, 34218.1]",41.1,40.1,42.3,"Pike County, Kentucky",2.38,54.6,19.5,35.8,,6.3,36.4,6.6,40.6,10.7,53.1,38.2,35.4,49.4,30.6,97.62745531,0.889113094,0.561213229,0.323170539,51.64216812,5.073851204,238.4
164,71,351.8,34902,39465,24.1,0,"(34218.1, 37413.8]",40.1,39.6,40.6,"Rio Arriba County, New Mexico",2.86,41.9,23.8,31.7,,2.7,31.8,10.6,48.5,11.4,48.8,36.2,32,42.5,26.6,62.51470625,0.52567023,0.360459586,19.00423039,41.29643117,3.902327704,155.5
275,127,426,47369,53213,14.6,1390.637626,"(45201, 48021.6]",39.9,38.8,41.1,"Ashland County, Ohio",2.5,53.6,13.7,31.4,,5.3,42.8,13.1,57,7.8,70.7,54,50.1,32,15.4,96.93733667,0.836639155,0.537705165,0.342176014,54.49160425,5.646027941,189.4
99,41,457.4,35470,18023,24.7,0,"(34218.1, 37413.8]",39.9,37.3,41.4,"Haywood County, Tennessee",2.57,43,24.2,50.6,,1.9,42.1,7.2,49.8,10.5,56.1,,35.5,43.5,26.4,46.15848312,49.34239369,0,2.498903989,42.75114155,4.488542405,183.7
691,231,374.3,52628,148686,14.2,60.53024495,"(51046.4, 54545.6]",44.4,42.7,46.2,"Santa Fe County, New Mexico",2.35,47.6,25.2,25.9,,6.9,21.4,20.4,,7.9,60.1,45.1,36.3,35.9,19.7,83.24428311,0.781058814,1.213394241,8.915218751,43.68165547,4.017424976,126.1
26,10,516.2,54593,3356,8,0,"(54545.6, 61494.5]",46.9,45.3,47.3,"Foster County, North Dakota",2.22,60.2,14.6,43.9,,10.5,31.4,15.6,64.8,1.3,84,61.9,49.9,28.5,7.4,97.59358289,0.118835413,0.683303624,0.059417706,55.79514825,6.307692308,174.5
78,30,480.2,39377,13027,15.8,0,"(37413.8, 40362.7]",37.6,36.6,38.4,"Wilbarger County, Texas",2.41,48.8,18.7,47.6,30.6,3.1,29.9,13.1,57.6,7.5,59.5,,38.2,35.9,18.5,82.82413741,9.135126919,0.531995744,4.537163703,45.51036071,6.288032454,181.5
4415,1916,379.1,45871,1010025,18.7,202.9652731,"(45201, 48021.6]",38,36.5,39.7,"Pima County, Arizona",2.49,44.9,15.3,27.6,,7.6,22.8,17.7,52.6,10,61,,38.9,38.5,22.9,77.88384406,3.617592538,2.753828852,8.566632984,43.51071966,5.501557741,155.5
236,102,433.2,37242,40971,20,24.40750775,"(34218.1, 37413.8]",42.5,41.3,43.5,"Wayne County, West Virginia",2.47,48.9,13.4,43.3,,3.2,40.9,7.5,43.3,9.9,54.6,39.7,37,45.6,27.1,97.9300706,0.361454493,0.132533314,0.214462999,47.52860823,4.112005292,183.8
128,55,480.4,30619,20464,26.2,0,"[22640, 34218.1]",42,41.2,44.1,"Wayne County, Kentucky",2.57,48.7,16.6,40.3,40.8,2.3,37,4.4,39.9,12.6,50.2,34.4,29.8,51.9,30.3,94.66957153,2.231905108,0.029048656,1.534737352,48.37691045,6.951992754,202.2
121,47,414.2,47041,19836,13.8,0,"(45201, 48021.6]",44.9,43.7,45.6,"Lavaca County, Texas",2.48,60,21.8,33.3,41.5,3.5,41.6,11.9,57.6,4,66.4,50.6,42,32.4,16,78.05002813,6.972223643,0.383651338,12.84464679,57.84962992,5.642384106,148.2
192,93,579.2,31265,27565,27.5,834.3914384,"[22640, 34218.1]",41.4,40.2,41.8,"Perry County, Kentucky",2.47,53.6,23,35.5,33.9,7.6,32.2,7.3,41.3,13.9,48.3,,33.3,48.4,32.1,96.34463821,1.433615064,0.55989444,0,50.8032491,4.955913652,280.8
43,20,349.7,26309,8551,35.3,0,"[22640, 34218.1]",43.9,41.2,47.8,"Hancock County, Georgia",2.49,30.2,46.6,35.4,,4,40.6,5.9,28.6,14.6,54.8,37.8,30.4,45.1,24.5,24.53552528,73.22373607,0.394099764,1.396239162,33.64120782,3.166561115,160.6
244,91,500.6,51227,51961,14.7,38.49040627,"(51046.4, 54545.6]",37.4,35.8,38.1,"Jessamine County, Kentucky",2.65,55.1,15.1,32.6,,9.1,28.9,16.2,58.9,8.8,68,54.9,47.6,32.7,19.1,92.25083453,3.598394532,1.144492132,0.713320617,57.68894714,5.553303608,186.9
42,17,491.8,26408,7507,38.5,0,"[22640, 34218.1]",34.8,33.4,37.5,"Jefferson County, Mississippi",2.81,26.3,15.9,34.5,,5.2,36.4,6.6,30.9,15.9,43,32.7,28,52.2,33.4,13.93356182,85.94779858,0.118639599,0,25.54027505,4.610130905,199.1
59,24,477,33428,13647,31.8,0,"[22640, 34218.1]",31.3,30.6,31.8,"Glacier County, Montana",3.07,41.3,20.3,34.2,,3.4,37.8,13.7,46.7,14.4,33,,21.6,36.4,27.9,33.62346401,0.336454067,0.519309538,0.241369222,40.92846992,7.119948685,198.9
32,13,459.2,51584,5092,12,0,"(51046.4, 54545.6]",43.5,43,44,"Scott County, Illinois",2.42,53.9,21.3,39.3,,2.7,49.4,8.9,57.1,9.4,68.2,51.1,46.3,39.3,21.4,98.6533282,0,0.192381685,0,51.45951036,3.388278388,169.5
406,158,482.4,54298,81468,14.4,36.82427456,"(51046.4, 54545.6]",37.9,36.7,39.1,"Elmore County, Alabama",2.65,51,20.7,34.3,37,8,35.4,13.4,52.2,8.3,74.2,56.1,48,31.3,14.4,75.516016,21.21887498,0.516325545,0.678528534,54.32620153,5.800146592,193.8
183,83,454.6,34964,33048,20.9,0,"(34218.1, 37413.8]",39.1,37.9,40.3,"McCurtain County, Oklahoma",2.53,51.9,27.3,35.9,,2.4,41.6,9.2,48.3,8.3,43,31.3,27.7,44.7,29.1,65.5462692,8.321515856,0.096551308,1.647406692,48.78370003,4.988383217,202.4
622,256,476,46243,110884,17.9,1127.30421,"(45201, 48021.6]",39.9,38.1,42.2,"LaPorte County, Indiana",2.38,48.5,22.6,38.8,,3.7,39.2,10.9,52.3,9.8,66.2,52.5,47.9,34.7,20.1,84.01150252,10.87437096,0.499640546,1.732566499,48.36061762,5.182440874,192.5
146,57,463.1,50861,21900,11,0,"(48021.6, 51046.4]",44.6,42.9,46.1,"Gage County, Nebraska",2.3,57.8,15.3,37,,6.4,34.6,14.1,63.2,4.3,75.9,58.2,48.7,33.2,13.4,96.66330553,0.426253552,0.417086809,0.572921441,54.4047619,6.416861827,165.2
202,81,485.8,46895,28672,15.8,34.87723214,"(45201, 48021.6]",44.1,43,45.2,"Iroquois County, Illinois",2.42,55.5,17.1,42.8,,5,41.1,10.3,58.1,7.5,68.4,49.9,42.2,40.1,20.9,94.71999449,1.356142223,0.533507727,2.364643927,53.24203229,6.404437721,185
30,15,376.7,36898,5901,23.7,0,"(34218.1, 37413.8]",37.3,37.5,37.1,"Floyd County, Texas",2.54,57,13.9,33.2,45.5,7.4,29.1,12.9,56.1,8,49.7,35,28.1,41.4,25.2,91.58303658,2.929750728,0.080932341,2.379410813,53.87484459,4.490106545,173.5
114,44,466.6,38449,16281,20.6,0,"(37413.8, 40362.7]",47.8,47.1,48.7,"Rabun County, Georgia",2.34,55.1,25.9,37.6,,4.6,34,15.5,45.2,7.3,50.8,34,28.3,40.6,21.9,92.57346613,1.887372433,0.774621911,2.637403172,51.99587568,5.049875312,169
40,17,389.8,46394,7758,14.9,128.8992008,"(45201, 48021.6]",38.9,38,41.9,"Kit Carson County, Colorado",2.35,54.8,25.2,33,,6.1,38.5,9.5,54.3,5.9,59.3,48.1,37.1,35.4,22.5,92.15538847,4.185463659,0.313283208,2.130325815,51.68165168,13.23328786,161
76,31,479.1,52376,11099,10.3,0,"(51046.4, 54545.6]",42.8,41.1,43.9,"Barnes County, North Dakota",2.07,58,12.1,15.5,,9.2,31.3,19.4,64.1,2.4,81.6,62.4,46.2,27.5,8.9,94.51203028,0.937190232,2.018563576,0.765972785,51.52294304,8.043956044,173.1
92,40,525,42640,12681,18.2,0,"(40362.7, 42724.4]",42.6,42.3,42.9,"Caldwell County, Kentucky",2.39,55.2,7.7,60.2,,5.8,44.9,7.7,52.4,8.7,60.5,45.6,41.6,42.1,24.2,92.65554343,5.824107282,0.046779978,0,50.10391083,7.912885662,224.7
748,187,480.8,86413,212438,6.3,47.07255764,"(61494.5, 125635]",38,37.3,38.4,"Forsyth County, Georgia",3.14,62.6,19.3,30.2,39.2,11.3,19.3,31.1,63.7,6.2,79.6,69.9,61.5,16.8,8.1,84.90389123,2.905684992,8.280335922,1.704580199,70.02327635,5.246691229,129.9
213,84,458.4,38130,41265,23.5,0,"(37413.8, 40362.7]",36.8,34.8,38,"Jackson County, North Carolina",2.33,45.1,4.7,15.1,,5.4,27.6,17.5,51.1,6.2,65.1,49.3,40.8,32.9,16.2,83.30638048,3.092227776,0.867391944,1.604920122,46.28352971,3.120443278,177.2
138,43,486.9,86610,22253,7.5,0,"(61494.5, 125635]",47.2,46.1,48.4,"Goochland County, Virginia",2.5,62.8,19.2,20.9,,14.7,26.9,24.3,57.3,5,81.6,,53.5,27.4,11.1,78.78550711,17.81225542,1.325905805,0.23019198,67.68532155,2.75862069,153.4
89,39,434.7,38419,15871,23.1,0,"(37413.8, 40362.7]",43.3,41.3,46.2,"Gulf County, Florida",2.52,44.8,29.4,34.7,,3.7,34.7,11.5,41,10.2,58.7,42.2,34,37.2,18.9,77.94741844,17.97275895,1.672473868,0.411783339,50.17760329,4.887361588,189.1
216,101,440.9,37065,39469,25.9,0,"(34218.1, 37413.8]",39.9,39.2,41.2,"Okeechobee County, Florida",2.77,45.8,36.9,35.2,25.5,2.4,37,7,42,11.8,43.9,30,25.3,46.5,29.2,85.42860782,9.007769711,0.96802955,2.741052095,48.67392304,4.691483937,203.3
192,69,473.4,51836,35039,13.7,485.1736636,"(51046.4, 54545.6]",37.5,35.3,39.3,"Madison County, Nebraska",2.43,53.7,10.3,28.8,52.8,8.1,29.3,13.6,68.4,3.1,72.2,,49.9,28.2,14.5,92.15630429,1.181965766,0.689242687,2.389564524,51.68844149,7.123638693,161.2
747,234,460.5,97802,193013,4.8,554.3668043,"(61494.5, 125635]",37.8,37.4,38.3,"Delaware County, Ohio",2.78,62.7,12.8,29.2,,12.3,20.6,33.3,67.9,3.2,87.4,76.5,70.2,17.1,7.5,88.96690449,3.596447234,4.770456176,0.586195553,65.7719961,4.830467049,152.1
269,127,496.1,30292,48130,35.1,41.55412425,"[22640, 34218.1]",36.2,33.1,38.3,"Washington County, Mississippi",2.69,33.7,28.3,33.8,,4.8,30.1,12.3,45.1,21.7,40.6,31.3,25.5,47.1,32.4,27.16418514,71.1630538,0.71314572,0.244449383,32.20469411,5.86461126,241.1
302,101,472.7,39984,70699,26.3,0,"(37413.8, 40362.7]",35,36.8,30.5,"Walker County, Texas",2.37,38.5,9.3,19.8,,6.7,35.8,13.1,37.8,4.4,69.8,57.1,50.6,25.7,12.8,73.29294678,22.69580268,1.17842204,1.370258185,43.43727339,3.854536397,164.6
594,215,494.6,58818,137788,12.3,0,"(54545.6, 61494.5]",35.3,34.6,36.2,"Livingston Parish, Louisiana",2.79,52.2,21.6,36.1,,6.4,40.2,14.3,60.4,7,64.3,54,49.1,28.9,18.8,90.99284056,6.147115693,0.407617825,0.913034065,54.24088389,5.711293942,186.5
44,20,472.2,42624,6561,14.1,0,"(40362.7, 42724.4]",44.8,43.3,47.6,"Bland County, Virginia",2.19,53.5,20,53.4,,2,39.5,10.6,43.8,8.7,71.6,55.8,48.2,34.3,16.5,94.22095467,5.028519964,0,0,53.59602142,5.213270142,220.5
238,92,470.8,60751,52812,12.1,37.87018102,"(54545.6, 61494.5]",37.2,36,37.9,"St. Charles Parish, Louisiana",2.83,48.7,21.7,31.7,,6.1,36.7,14.9,60.9,7.7,66.5,56.1,50.7,28.2,18.6,70.57884838,26.34358555,1.105644104,0.678204373,50.8948485,6.11124004,190.3
2647,962,463.4,66949,502146,11.3,213.0854373,"(61494.5, 125635]",40.8,39.2,42.6,"Sonoma County, California",2.59,47.2,13.2,28,,6.4,19.9,21.4,59.5,8.1,69.2,,45.1,32.1,16.7,77.25732107,1.561572116,3.890498063,10.93019686,46.97095568,5.065070552,163.1
144,64,420.6,27268,24518,30.6,0,"[22640, 34218.1]",39,38.3,39.2,"Luna County, New Mexico",2.7,47.1,21.1,44.3,,0.5,31.6,6.9,44.4,13.8,37.5,24.2,21.8,55.1,37.9,89.47517044,1.173907782,0.383234499,5.66783654,44.70367094,8.62924023,181.8
858,275,417.9,59293,243645,12.3,221.6339346,"(54545.6, 61494.5]",31.8,31.3,32.3,"Weber County, Utah",2.94,54.5,14.1,34.2,,2.9,29.1,15.9,,6.3,72.9,60.7,53.5,23.5,11.9,88.21318742,1.114872508,1.151741648,5.624219673,56.7665373,7.55683473,134.2
58,29,444,44282,8094,14.4,0,"(42724.4, 45201]",47,46.1,48.1,"Richardson County, Nebraska",2.14,59.7,11.2,38.5,,5.7,39.7,15.1,60.1,3.4,69.5,50.6,42.5,40.1,19.4,93.29350079,0.036580905,0.256066333,0.121936349,51.82132412,6.961613533,192.2
186,72,494.9,37477,24461,16.6,81.7628061,"(37413.8, 40362.7]",48.2,45.8,51,"Manistee County, Michigan",2.28,51.1,27.8,40.4,,4.8,37.3,12.3,43.6,11.5,65.4,41.8,35.6,45.4,20.4,91.77535051,3.183077926,0.387186175,0.061134659,50.35495957,4.046522898,180
4499,1714,472.3,67766,831128,9.8,216.5731392,"(61494.5, 125635]",39.1,37.4,40.6,"Baltimore County, Maryland",2.56,46.2,8.2,29.7,49.3,12.8,27.2,20.9,61.9,6.9,75.2,,52.5,29.7,15.1,63.33377483,27.11581014,5.642929964,1.081220328,45.91882391,5.073719664,171
413,128,471.5,90640,123355,5.4,162.1336792,"(61494.5, 125635]",33.8,33.5,34,"Kendall County, Illinois",3.11,60.5,13.4,33.7,,9,24.6,22.6,69.8,6,82.6,,66.6,20.4,11.6,83.78819687,6.52387617,3.216535039,4.275384051,66.72032402,5.284618101,161.7
134,58,385.3,33755,25690,21.5,0,"[22640, 34218.1]",41.6,40.4,43.4,"Texas County, Missouri",2.67,48.4,26.2,38.8,,1.4,43.8,8.9,44.7,8.1,52.1,36.7,29.8,45.7,27.3,92.99397707,1.75636293,0.085486691,0.334175248,50.64593825,4.813502813,161.3
156,67,527.4,28574,23123,30.1,129.7409506,"[22640, 34218.1]",41.6,41,42.8,"Letcher County, Kentucky",2.44,55.2,24.7,28.5,,1,36.1,7.1,38,12.6,47,33.1,30.9,52.3,34.6,98.33974061,0.190106037,0.646360526,0.147860251,52.30400334,5.618408437,226.5
950,315,550.1,41757,130779,19.3,267.6270655,"(40362.7, 42724.4]",41.7,40.2,43.1,"Chautauqua County, New York",2.36,47,13.8,25,,6.5,35.5,11.3,53.6,7.8,66.5,,45,41,22.4,93.04615292,2.517226302,0.677743769,1.522850293,45.57763418,6.073151538,173.2
489,189,518.4,43205,71122,19.6,140.6034701,"(42724.4, 45201]",42.7,40.8,44.6,"Grays Harbor County, Washington",2.51,47.5,20.8,38.9,,4.8,32.1,9.9,45.1,14.3,56.7,40.1,34.8,42.7,24.2,87.39131044,1.234965485,1.587812767,1.50940226,45.9899335,5.713875529,194.6
83,36,508.3,43024,13170,17.3,0,"(42724.4, 45201]",39.7,38.2,42,"Webster County, Kentucky",2.54,56.5,17.5,41.1,,1.8,42.3,5.3,48.9,7.2,62.7,48.7,45.5,38.6,20.8,92.07905967,4.439619675,0.029946844,1.347607996,56.54123611,4.724137931,213.7
219,90,484.1,54472,34584,10.9,0,"(51046.4, 54545.6]",42.2,40.7,44.3,"Lee County, Illinois",2.37,50.6,16.5,30.4,,6.2,37.7,10.9,54.1,7.5,74.2,57.3,51.6,32.7,15,91.18679876,5.087503926,0.733719702,0.984954464,51.86801805,5.709342561,194.2
51,20,478.7,54107,7771,11.8,0,"(51046.4, 54545.6]",41.6,39.9,43,"Major County, Oklahoma",2.49,62.2,28.4,32.4,,8,41.2,12.7,58.8,5.4,69.1,51.4,40.8,34.6,16.3,89.20779221,0.363636364,0,4.246753247,59.75090134,5.897114178,182.3
259,103,479.1,54920,45685,8.7,0,"(54545.6, 61494.5]",42.1,41,43.2,"Perry County, Pennsylvania",2.49,57,16.8,48.7,,5.8,46,10.6,62.2,6.3,76.2,59.3,54.2,27.5,11.1,97.21741796,0.862578541,0.308689275,0.324014274,56.83162842,5.221317107,189.7
1962.667684,154,453.5494221,42881,42477,16.8,0,"(42724.4, 45201]",50.8,50.8,50.8,"Nye County, Nevada",0.0242,54.4,32.3,41.2,,3.3,35.6,9.2,39.7,13.4,53.1,34.6,30.2,48.2,25,85.66334311,2.564222874,1.431085044,5.158944282,52.18339358,6.302577113,213.5
255,97,463.7,50182,38478,12,25.98887676,"(48021.6, 51046.4]",45.9,44,48.1,"Essex County, New York",2.37,50.5,17.8,39.2,34.8,8.2,34.5,13.4,53.7,7.9,70.8,49.9,45.8,39.4,17.4,93.04584704,3.068462171,0.560238487,1.477693257,51.22478386,3.244249435,164.5
120,51,450.6,46317,22842,17.8,131.3370108,"(45201, 48021.6]",39.3,37.9,40.7,"Assumption Parish, Louisiana",2.64,49.1,23.9,38.6,,3.9,39.5,7.5,,10.3,58.7,43.4,39.2,39.4,22.2,68.01405213,29.86077981,0.225528039,0.4857527,49.20323326,5.233611011,188.9
67,26,527.7,48381,10226,13.5,0,"(48021.6, 51046.4]",42.5,41.4,43.8,"Martin County, Indiana",2.42,50.3,15.3,23.1,,8.6,43.1,6.6,57.8,6.1,68,52.9,47.1,32.1,16.7,97.61255116,0.292340674,0.633404794,0.077957513,47.01261604,6.417359187,194.4
257,104,531.3,42452,36068,16.4,0,"(40362.7, 42724.4]",42.9,41.5,44.2,"Greenup County, Kentucky",2.54,56.3,10.7,38.9,,3.7,37.4,10.9,,10.1,61.9,,41.4,41,22.6,97.01455712,0.778572799,0.411218028,0.120623955,55.91549296,4.286441109,211.9
205,92,379.3,40642,30943,16.2,0,"(40362.7, 42724.4]",51.3,51.1,51.5,"Stone County, Missouri",2.42,62.5,23.7,37.8,,5.3,40.1,10.9,45.2,10.8,60.3,39.2,29.2,43,19.7,96.71713147,0.101992032,0.044621514,0.529083665,60.25241508,3.314818133,169.4
295,80,376.1,51735,120783,14.2,157.3069058,"(51046.4, 54545.6]",25,25.2,24.9,"Cache County, Utah",3.19,56.1,5.4,21.8,64.1,8.7,21.9,23.9,,5.5,78.2,68.5,57.9,19.4,10.8,90.51758636,0.754369982,2.235864077,3.491728325,64.39400308,7.221172023,104.1
173,80,409.9,44076,36223,20.3,0,"(42724.4, 45201]",39.2,38,40,"Hopkins County, Texas",2.65,57.4,13,41.1,,2.8,37.3,10.5,55.3,7.1,55.2,,34.5,35,19.9,84.95441156,6.834058073,0.709776967,5.271426568,56.56596097,7.914410931,181.2
14,7,379.3,31420,4197,38.6,238.2654277,"[22640, 34218.1]",29.8,29.7,30.1,"Corson County, South Dakota",3.37,39.9,50.1,30.3,,2.8,34.4,12.7,43.2,29.4,32,24.7,16.8,51.4,41.4,30.99542058,0.28922632,0.28922632,0.361532899,43.69406021,9.343715239,195.9
36,16,424.8,39292,6184,20.3,0,"(37413.8, 40362.7]",41.9,41.7,42.3,"Pondera County, Montana",2.52,50.2,28.1,26.2,,11.5,33,17.4,56.2,6,61.2,40.5,30,37.6,17.8,82.22687722,0.338382211,0.386722527,0.628424106,48.91114983,4.988123515,171.7
1069,409,475.4,43124,194692,16.7,246.5432581,"(42724.4, 45201]",40.5,39.7,41.6,"Anderson County, South Carolina",2.55,52,20.9,30.1,,6.6,31.5,12.6,53.7,9.2,63,49.1,44.1,35.2,19.8,80.07217007,16.38626677,0.856104385,0.74784928,51.34890507,6.330413359,177.3
53,20,383.5,45578,12819,15.1,0,"(45201, 48021.6]",36.3,35.5,37.2,"Fremont County, Idaho",2.75,65.3,19.2,39.2,,5.6,34.2,14.9,54.6,6,67.4,51,37.4,32.4,16.5,93.68868289,0.355349556,0.084974894,2.811896485,69.2651329,6.445533358,140.9
98,50,401.8,45454,15677,15.8,255.1508579,"(45201, 48021.6]",47.2,45.6,48.6,"Alleghany County, Virginia",2.33,54.2,22.3,34.5,,5.7,36.9,9.9,49.2,5.1,69.6,48.2,41.9,41.2,18.9,92.76733474,5.290675962,0.230300012,0.379683804,51.39359976,8.070065687,189.5
126,59,316.5,50069,43909,12.4,0,"(48021.6, 51046.4]",30.4,28.9,31.5,"Holmes County, Ohio",3.36,60.3,64.1,22.3,,2.3,35.1,5.3,,4.2,45.9,37.6,31.2,19.7,11.2,98.71304908,0.204899162,0.085182798,0.06216042,70.61095782,7.899124635,147.4
71,31,424.2,43986,14975,22.3,0,"(42724.4, 45201]",35.5,33.8,41.1,"Karnes County, Texas",2.83,43,37,34.7,,3.1,36.3,10,43.6,4.8,59.2,45.9,39.8,38.3,21.3,63.5929834,9.005981585,0.215068217,25.44525842,48.20143885,9.297604547,178.1
1962.667684,9,453.5494221,49256,2968,10.5,673.8544474,"(48021.6, 51046.4]",45.2,45.2,45.3,"Edwards County, Kansas",2.27,60.9,16.3,29.2,,14.4,30.7,15,61.3,2,68.1,51.9,39.4,30.6,15.5,93.78134403,0.902708124,0.300902708,3.443664326,55.96546311,4.210526316,208.3
408,168,438.3,50571,87074,14.3,689.0690677,"(48021.6, 51046.4]",39.8,39.1,41,"St. Clair County, Alabama",2.62,55.6,18.7,42.1,,4.6,35.5,9.9,54.2,8.4,69.7,,49.1,32.1,16.9,87.39401845,9.473120283,0.837370726,0.915401099,57.3063573,4.899005125,183
283,122,417,42753,43356,15.4,0,"(42724.4, 45201]",48.2,47,49.9,"Wood County, Texas",2.57,55.4,15.7,40,,3.8,34.7,12.2,45,8.9,61.7,39,34.1,40.8,17.3,90.25800712,4.785540363,0.589998127,2.580071174,57.30826693,6.943899568,167.6
887,375,401,57408,249672,11.9,92.12086257,"(54545.6, 61494.5]",35,34.3,35.7,"Benton County, Arkansas",2.75,59.9,14.7,39.8,,9.7,30.8,19.9,60.9,4.2,68.5,57.4,52.6,28.3,16.5,87.92894987,1.490776581,3.468542977,2.515554287,60.57429672,5.82126689,166.2
